id,primaryTitle,nconst
459823,Baahubali: The Beginning,Rana Daggubati
459822,Baahubali: The Beginning,Prabhas
377176,Lee Daniels' The Butler,Forest Whitaker
377177,Lee Daniels' The Butler,John Cusack
152152,The Santa Clause,Eric Lloyd
152151,The Santa Clause,Judge Reinhold
152150,The Santa Clause,Tim Allen
427015,Trance,Vincent Cassel
427014,Trance,James McAvoy
400638,Premium Rush,Michael Shannon
400637,Premium Rush,Joseph Gordon-Levitt
404885,The Commuter,Jonathan Banks
404883,The Commuter,Liam Neeson
404884,The Commuter,Patrick Wilson
374448,Seeking a Friend for the End of the World,Steve Carell
374449,Seeking a Friend for the End of the World,Patton Oswalt
264360,Bridget Jones: The Edge of Reason,Hugh Grant
264359,Bridget Jones: The Edge of Reason,Colin Firth
101916,All the President's Men,Martin Balsam
101913,All the President's Men,Dustin Hoffman
101915,All the President's Men,Jack Warden
101914,All the President's Men,Robert Redford
299854,Doom,Karl Urban
299855,Doom,Dwayne Johnson
282702,The Jacket,Kris Kristofferson
282701,The Jacket,Daniel Craig
282700,The Jacket,Adrien Brody
300387,Street Kings,Keanu Reeves
300388,Street Kings,Forest Whitaker
300389,Street Kings,Hugh Laurie
300390,Street Kings,Chris Evans
476505,The Autopsy of Jane Doe,Brian Cox
476506,The Autopsy of Jane Doe,Emile Hirsch
168817,Patch Adams,Robin Williams
168819,Patch Adams,Philip Seymour Hoffman
385506,Ride Along,Kevin Hart
385505,Ride Along,Ice Cube
385507,Ride Along,John Leguizamo
275507,Gothika,Robert Downey Jr.
275508,Gothika,Charles S. Dutton
428808,Sex Tape,Jason Segel
428809,Sex Tape,Rob Corddry
141862,The Naked Gun 212: The Smell of Fear,Leslie Nielsen
141863,The Naked Gun 212: The Smell of Fear,George Kennedy
141864,The Naked Gun 212: The Smell of Fear,O.J. Simpson
188935,Lagaan: Once Upon a Time in India,Raghuvir Yadav
188934,Lagaan: Once Upon a Time in India,Aamir Khan
226783,Serendipity,John Cusack
226784,Serendipity,Jeremy Piven
405793,Only God Forgives,Vithaya Pansringarm
405792,Only God Forgives,Ryan Gosling
333577,Little Fockers,Ben Stiller
333579,Little Fockers,Owen Wilson
333578,Little Fockers,Robert De Niro
393911,Red Riding Hood,Lukas Haas
393912,Red Riding Hood,Gary Oldman
393913,Red Riding Hood,Billy Burke
312685,The Other Boleyn Girl,Eric Bana
312686,The Other Boleyn Girl,Jim Sturgess
290091,House of Flying Daggers,Takeshi Kaneshiro
290092,House of Flying Daggers,Andy Lau
289998,The Amityville Horror,Ryan Reynolds
375510,A Single Man,Nicholas Hoult
375509,A Single Man,Matthew Goode
375508,A Single Man,Colin Firth
234783,Sweet Home Alabama,Josh Lucas
234782,Sweet Home Alabama,Patrick Dempsey
353961,The Boat That Rocked,Nick Frost
353960,The Boat That Rocked,Bill Nighy
353959,The Boat That Rocked,Philip Seymour Hoffman
81692,Bonnie and Clyde,Gene Hackman
81690,Bonnie and Clyde,Warren Beatty
295472,Little Children,Jackie Earle Haley
295471,Little Children,Patrick Wilson
153649,Crimson Tide,Gene Hackman
153650,Crimson Tide,Denzel Washington
153652,Crimson Tide,George Dzundza
351058,Paddington,Hugh Bonneville
351059,Paddington,Jim Broadbent
426828,Pompeii,Kiefer Sutherland
426829,Pompeii,Adewale Akinnuoye-Agbaje
426827,Pompeii,Kit Harington
145116,Patriot Games,Harrison Ford
145117,Patriot Games,Sean Bean
338725,Gemini Man,Benedict Wong
338724,Gemini Man,Clive Owen
338723,Gemini Man,Will Smith
502982,Why Him?,Cedric the Entertainer
502981,Why Him?,James Franco
154129,Friday,Chris Tucker
154128,Friday,Ice Cube
318528,Silence,Andrew Garfield
318529,Silence,Adam Driver
318530,Silence,Liam Neeson
318531,Silence,Tadanobu Asano
579533,The Guilty,Jake Gyllenhaal
579534,The Guilty,Peter Sarsgaard
272509,Hostage,Kevin Pollak
272508,Hostage,Bruce Willis
365846,Saw VI,Costas Mandylor
365845,Saw VI,Tobin Bell
151406,Maverick,Mel Gibson
151407,Maverick,James Garner
151408,Maverick,Graham Greene
283391,The Manchurian Candidate,Denzel Washington
283392,The Manchurian Candidate,Liev Schreiber
177597,End of Days,Arnold Schwarzenegger
177598,End of Days,Gabriel Byrne
177599,End of Days,Kevin Pollak
307200,Across the Universe,Jim Sturgess
307201,Across the Universe,Joe Anderson
409764,Safe,Jason Statham
409766,Safe,Robert John Burke
409765,Safe,Chris Sarandon
157227,Eraser,Arnold Schwarzenegger
157228,Eraser,James Caan
157229,Eraser,James Coburn
217746,The Family Man,Jeremy Piven
217745,The Family Man,Don Cheadle
217744,The Family Man,Nicolas Cage
241461,Scooby-Doo,Freddie Prinze Jr.
241460,Scooby-Doo,Matthew Lillard
304910,The Queen,James Cromwell
304911,The Queen,Alex Jennings
304909,The Queen,Michael Sheen
7333,The Gold Rush,Charles Chaplin
7336,The Gold Rush,Henry Bergman
251129,Bend It Like Beckham,Jonathan Rhys Meyers
251130,Bend It Like Beckham,Anupam Kher
97921,The Conversation,John Cazale
97923,The Conversation,Frederic Forrest
97920,The Conversation,Gene Hackman
283364,Hannibal Rising,Gaspard Ulliel
283365,Hannibal Rising,Rhys Ifans
300733,Marie Antoinette,Jason Schwartzman
300734,Marie Antoinette,Rip Torn
300735,Marie Antoinette,Steve Coogan
87051,Midnight Cowboy,Jon Voight
87050,Midnight Cowboy,Dustin Hoffman
337694,Soorarai Pottru,Prakash Belawadi
337695,Soorarai Pottru,Paresh Rawal
560114,Greenland,Gerard Butler
560116,Greenland,Scott Glenn
351767,Paul Blart: Mall Cop,Keir O'Donnell
351766,Paul Blart: Mall Cop,Kevin James
249589,Van Wilder,Kal Penn
249587,Van Wilder,Ryan Reynolds
249588,Van Wilder,Tim Matheson
227771,The Man Who Wasn't There,James Gandolfini
227769,The Man Who Wasn't There,Billy Bob Thornton
86362,Easy Rider,Dennis Hopper
86361,Easy Rider,Peter Fonda
86363,Easy Rider,Jack Nicholson
188675,Dancer in the Dark,Peter Stormare
188674,Dancer in the Dark,David Morse
336143,The Iron Lady,Jim Broadbent
336144,The Iron Lady,Richard E. Grant
441553,Run All Night,Ed Harris
441555,Run All Night,Vincent D'Onofrio
441554,Run All Night,Joel Kinnaman
441552,Run All Night,Liam Neeson
134727,Driving Miss Daisy,Dan Aykroyd
134726,Driving Miss Daisy,Morgan Freeman
438289,Long Shot,O'Shea Jackson Jr.
438288,Long Shot,Seth Rogen
411622,Stoker,Matthew Goode
411623,Stoker,Dermot Mulroney
271694,Paycheck,Ben Affleck
271695,Paycheck,Aaron Eckhart
271696,Paycheck,Michael C. Hall
224879,The Mexican,Brad Pitt
224880,The Mexican,James Gandolfini
224881,The Mexican,J.K. Simmons
163093,What Dreams May Come,Robin Williams
163094,What Dreams May Come,Cuba Gooding Jr.
163095,What Dreams May Come,Max von Sydow
383296,Downsizing,Matt Damon
383297,Downsizing,Christoph Waltz
390295,Filth,Jamie Bell
390294,Filth,James McAvoy
390296,Filth,Eddie Marsan
96372,Mean Streets,Robert De Niro
96373,Mean Streets,Harvey Keitel
402208,Get the Gringo,Daniel Gimenez Cacho
402206,Get the Gringo,Mel Gibson
346562,Couples Retreat,Jon Favreau
346561,Couples Retreat,Vince Vaughn
346563,Couples Retreat,Jason Bateman
396134,The Three Musketeers,Matthew Macfadyen
396135,The Three Musketeers,Ray Stevenson
396133,The Three Musketeers,Logan Lerman
126752,The Name of the Rose,Christian Slater
126751,The Name of the Rose,Sean Connery
328778,Frost/Nixon,Kevin Bacon
328779,Frost/Nixon,Sam Rockwell
328777,Frost/Nixon,Michael Sheen
328776,Frost/Nixon,Frank Langella
200051,Frequency,Jim Caviezel
200050,Frequency,Dennis Quaid
301978,August Rush,Freddie Highmore
301979,August Rush,Jonathan Rhys Meyers
301980,August Rush,Terrence Howard
368799,Den of Thieves,O'Shea Jackson Jr.
368800,Den of Thieves,50 Cent
368797,Den of Thieves,Gerard Butler
105878,The Spy Who Loved Me,Roger Moore
105879,The Spy Who Loved Me,Curd Jurgens
119068,National Lampoon's Vacation,Randy Quaid
119067,National Lampoon's Vacation,Chevy Chase
388301,Faster,Billy Bob Thornton
388300,Faster,Dwayne Johnson
51521,A Streetcar Named Desire,Karl Malden
51520,A Streetcar Named Desire,Marlon Brando
93224,Deliverance,Ronny Cox
93221,Deliverance,Jon Voight
93222,Deliverance,Burt Reynolds
93223,Deliverance,Ned Beatty
268264,The Rundown,Christopher Walken
268263,The Rundown,Seann William Scott
268262,The Rundown,Dwayne Johnson
141231,Hot Shots!,Cary Elwes
141232,Hot Shots!,Lloyd Bridges
141230,Hot Shots!,Charlie Sheen
322435,The Wolfman,Anthony Hopkins
322434,The Wolfman,Benicio Del Toro
138351,Jacob's Ladder,Tim Robbins
138352,Jacob's Ladder,Danny Aiello
455173,The Adam Project,Ryan Reynolds
455175,The Adam Project,Mark Ruffalo
112821,Superman II,Gene Hackman
112823,Superman II,Ned Beatty
112822,Superman II,Christopher Reeve
302020,Dinner for Schmucks,Steve Carell
302022,Dinner for Schmucks,Zach Galifianakis
302021,Dinner for Schmucks,Paul Rudd
162050,Sphere,Dustin Hoffman
162052,Sphere,Peter Coyote
162051,Sphere,Samuel L. Jackson
342907,Repo Men,Forest Whitaker
342908,Repo Men,Liev Schreiber
342906,Repo Men,Jude Law
311676,Rescue Dawn,Jeremy Davies
311674,Rescue Dawn,Christian Bale
311675,Rescue Dawn,Steve Zahn
311677,Rescue Dawn,Zach Grenier
96271,Live and Let Die,Roger Moore
96273,Live and Let Die,Clifton James
96272,Live and Let Die,Yaphet Kotto
292669,Brick,Lukas Haas
292668,Brick,Joseph Gordon-Levitt
257650,Shanghai Knights,Aaron Taylor-Johnson
257648,Shanghai Knights,Jackie Chan
257649,Shanghai Knights,Owen Wilson
328600,The Forbidden Kingdom,Michael Angarano
328599,The Forbidden Kingdom,Jet Li
328598,The Forbidden Kingdom,Jackie Chan
429946,Geostorm,Gerard Butler
429947,Geostorm,Jim Sturgess
160648,The Full Monty,Mark Addy
160646,The Full Monty,Robert Carlyle
160647,The Full Monty,Tom Wilkinson
323533,Epic Movie,Fred Willard
323532,Epic Movie,Kal Penn
452695,The Invitation,Logan Marshall-Green
452696,The Invitation,Michiel Huisman
389017,Fright Night,David Tennant
389015,Fright Night,Anton Yelchin
389016,Fright Night,Colin Farrell
117382,Tootsie,Dabney Coleman
117381,Tootsie,Dustin Hoffman
377992,Movie 43,Liev Schreiber
377991,Movie 43,Richard Gere
377990,Movie 43,Stephen Merchant
134325,Born on the Fourth of July,Tom Cruise
134327,Born on the Fourth of July,Raymond J. Barry
183481,Behind Enemy Lines,Gene Hackman
183482,Behind Enemy Lines,Owen Wilson
183483,Behind Enemy Lines,Gabriel Macht
246280,Not Another Teen Movie,Chris Evans
246281,Not Another Teen Movie,Eric Christian Olsen
340617,Legion,Paul Bettany
340619,Legion,Charles S. Dutton
340618,Legion,Dennis Quaid
340620,Legion,Lucas Black
199570,Little Nicky,Adam Sandler
199571,Little Nicky,Harvey Keitel
199572,Little Nicky,Rhys Ifans
329927,The Switch,Jeff Goldblum
329926,The Switch,Patrick Wilson
329925,The Switch,Jason Bateman
270705,The Ladykillers,Marlon Wayans
270704,The Ladykillers,Tom Hanks
270706,The Ladykillers,J.K. Simmons
136589,Tango & Cash,Jack Palance
136588,Tango & Cash,Kurt Russell
136587,Tango & Cash,Sylvester Stallone
547423,The King's Man,Ralph Fiennes
547424,The King's Man,Rhys Ifans
383033,Ip Man 2,Donnie Yen
383035,Ip Man 2,Sammo Kam-Bo Hung
154103,Four Rooms,Tim Roth
154104,Four Rooms,Antonio Banderas
98661,The Man with the Golden Gun,Roger Moore
98662,The Man with the Golden Gun,Christopher Lee
296841,Poseidon,Josh Lucas
296839,Poseidon,Richard Dreyfuss
296840,Poseidon,Kurt Russell
230294,Super Troopers,Kevin Heffernan
230293,Super Troopers,Jay Chandrasekhar
144130,Glengarry Glen Ross,Alan Arkin
144128,Glengarry Glen Ross,Jack Lemmon
144127,Glengarry Glen Ross,Al Pacino
144129,Glengarry Glen Ross,Alec Baldwin
65848,Touch of Evil,Charlton Heston
65849,Touch of Evil,Orson Welles
159944,Bean,Rowan Atkinson
159945,Bean,Peter MacNicol
159836,Anaconda,Ice Cube
159835,Anaconda,Eric Stoltz
159834,Anaconda,Jon Voight
457428,The Cloverfield Paradox,David Oyelowo
457429,The Cloverfield Paradox,Daniel Bruhl
151575,Naked Gun 33 1/3: The Final Insult,O.J. Simpson
151574,Naked Gun 33 1/3: The Final Insult,George Kennedy
151573,Naked Gun 33 1/3: The Final Insult,Leslie Nielsen
163059,U.S. Marshals,Tommy Lee Jones
163062,U.S. Marshals,Joe Pantoliano
163061,U.S. Marshals,Robert Downey Jr.
163060,U.S. Marshals,Wesley Snipes
52558,High Noon,Lloyd Bridges
52556,High Noon,Gary Cooper
52557,High Noon,Thomas Mitchell
116117,Fast Times at Ridgemont High,Sean Penn
116118,Fast Times at Ridgemont High,Judge Reinhold
254718,Before the Devil Knows You're Dead,Albert Finney
254716,Before the Devil Knows You're Dead,Philip Seymour Hoffman
254717,Before the Devil Knows You're Dead,Ethan Hawke
419295,Inherent Vice,Owen Wilson
419294,Inherent Vice,Josh Brolin
419293,Inherent Vice,Joaquin Phoenix
364022,Leap Year,John Lithgow
364021,Leap Year,Adam Scott
364020,Leap Year,Matthew Goode
301960,Alpha Dog,Justin Timberlake
301961,Alpha Dog,Anton Yelchin
301959,Alpha Dog,Emile Hirsch
301962,Alpha Dog,Bruce Willis
407074,The Last Witch Hunter,Vin Diesel
407075,The Last Witch Hunter,Elijah Wood
402516,A Dangerous Method,Vincent Cassel
402514,A Dangerous Method,Michael Fassbender
402515,A Dangerous Method,Viggo Mortensen
273577,The Good Shepherd,Matt Damon
273578,The Good Shepherd,Robert De Niro
273579,The Good Shepherd,Alec Baldwin
384191,Journey 2: The Mysterious Island,Luis Guzman
384188,Journey 2: The Mysterious Island,Josh Hutcherson
384189,Journey 2: The Mysterious Island,Dwayne Johnson
384190,Journey 2: The Mysterious Island,Michael Caine
273018,Unleashed,Bob Hoskins
273017,Unleashed,Jet Li
273019,Unleashed,Morgan Freeman
566539,The Hunt,Ike Barinholtz
419730,That Awkward Moment,Michael B. Jordan
419729,That Awkward Moment,Zac Efron
419731,That Awkward Moment,Miles Teller
146833,Cool Runnings,John Candy
146834,Cool Runnings,Leon
338956,Wall Street: Money Never Sleeps,Michael Douglas
338955,Wall Street: Money Never Sleeps,Shia LaBeouf
338957,Wall Street: Money Never Sleeps,Josh Brolin
316229,Dan in Real Life,Dane Cook
316228,Dan in Real Life,Steve Carell
296091,Zathura: A Space Adventure,Tim Robbins
296090,Zathura: A Space Adventure,Dax Shepard
296088,Zathura: A Space Adventure,Josh Hutcherson
286535,The Rum Diary,Johnny Depp
286536,The Rum Diary,Giovanni Ribisi
286537,The Rum Diary,Aaron Eckhart
439754,St. Vincent,Bill Murray
439755,St. Vincent,Jaeden Martell
213699,The Cell,Vince Vaughn
213700,The Cell,Vincent D'Onofrio
147561,In the Line of Fire,Clint Eastwood
147563,In the Line of Fire,Dylan McDermott
147562,In the Line of Fire,John Malkovich
484891,Paper Towns,Justice Smith
484889,Paper Towns,Nat Wolff
129277,The Last Emperor,John Lone
129278,The Last Emperor,Peter O'Toole
406778,Headhunters,Nikolaj Coster-Waldau
406777,Headhunters,Aksel Hennie
315284,Extremely Loud & Incredibly Close,Max von Sydow
315283,Extremely Loud & Incredibly Close,Tom Hanks
89612,Patton,Karl Malden
89611,Patton,George C. Scott
141543,The Last Boy Scout,Damon Wayans
141542,The Last Boy Scout,Bruce Willis
290484,The Legend of Zorro,Rufus Sewell
290483,The Legend of Zorro,Antonio Banderas
366794,Your Highness,James Franco
366793,Your Highness,Danny McBride
156095,While You Were Sleeping,Peter Boyle
156093,While You Were Sleeping,Bill Pullman
156094,While You Were Sleeping,Peter Gallagher
504435,Patriots Day,Mark Wahlberg
504436,Patriots Day,J.K. Simmons
504437,Patriots Day,John Goodman
338361,Never Back Down,Sean Faris
338363,Never Back Down,Cam Gigandet
338362,Never Back Down,Djimon Hounsou
409855,Colombiana,Michael Vartan
409857,Colombiana,Jordi Molla
441202,The Counselor,Javier Bardem
441201,The Counselor,Michael Fassbender
118744,The King of Comedy,Jerry Lewis
118743,The King of Comedy,Robert De Niro
478777,The Brothers Grimsby,Sacha Baron Cohen
478778,The Brothers Grimsby,Mark Strong
422575,Ruby Sparks,Antonio Banderas
422574,Ruby Sparks,Paul Dano
316235,The Losers,Idris Elba
316236,The Losers,Jeffrey Dean Morgan
316237,The Losers,Chris Evans
295530,Running Scared,Paul Walker
295532,Running Scared,Chazz Palminteri
295531,Running Scared,Cameron Bright
134690,Do the Right Thing,Danny Aiello
134691,Do the Right Thing,Ossie Davis
271495,Cellular,Chris Evans
271496,Cellular,Jason Statham
271497,Cellular,William H. Macy
252249,Ghost Ship,Gabriel Byrne
252250,Ghost Ship,Ron Eldard
42283,Notorious,Cary Grant
42284,Notorious,Claude Rains
42285,Notorious,Louis Calhern
506646,The Death of Stalin,Jeffrey Tambor
506644,The Death of Stalin,Steve Buscemi
160266,Conspiracy Theory,Patrick Stewart
160265,Conspiracy Theory,Mel Gibson
411191,Take Shelter,Michael Shannon
411192,Take Shelter,Shea Whigham
72779,Lolita,James Mason
407352,30 Minutes or Less,Nick Swardson
407350,30 Minutes or Less,Jesse Eisenberg
407351,30 Minutes or Less,Danny McBride
309004,Vacancy,Luke Wilson
309005,Vacancy,Frank Whaley
309006,Vacancy,Ethan Embry
308958,Lady in the Water,Jeffrey Wright
308959,Lady in the Water,Bob Balaban
308957,Lady in the Water,Paul Giamatti
443554,Money Monster,George Clooney
443556,Money Monster,Dominic West
443555,Money Monster,Jack O'Connell
495351,The Purge: Election Year,Mykelti Williamson
495350,The Purge: Election Year,Frank Grillo
352839,The Unforgivable,Jon Bernthal
352838,The Unforgivable,Vincent D'Onofrio
131379,Child's Play,Brad Dourif
131377,Child's Play,Chris Sarandon
359882,A Nightmare on Elm Street,Jackie Earle Haley
359883,A Nightmare on Elm Street,Kyle Gallner
163120,eXistenZ,Ian Holm
163121,eXistenZ,Willem Dafoe
163119,eXistenZ,Jude Law
413813,Only Lovers Left Alive,Tom Hiddleston
413814,Only Lovers Left Alive,John Hurt
506549,Collateral Beauty,Will Smith
506550,Collateral Beauty,Edward Norton
506551,Collateral Beauty,Michael Pena
133206,Scrooged,Bill Murray
133207,Scrooged,John Forsythe
293042,The Devil's Rejects,Sid Haig
293043,The Devil's Rejects,Bill Moseley
293044,The Devil's Rejects,William Forsythe
418556,Anna Karenina,Jude Law
418557,Anna Karenina,Aaron Taylor-Johnson
418558,Anna Karenina,Matthew Macfadyen
325044,Conan the Barbarian,Stephen Lang
325042,Conan the Barbarian,Jason Momoa
325043,Conan the Barbarian,Ron Perlman
230678,Ali,Jamie Foxx
230677,Ali,Will Smith
230679,Ali,Jon Voight
132599,Mississippi Burning,Willem Dafoe
132600,Mississippi Burning,Brad Dourif
132598,Mississippi Burning,Gene Hackman
257157,The Core,Aaron Eckhart
257158,The Core,Delroy Lindo
257159,The Core,Bruce Greenwood
365701,That's My Boy,Adam Sandler
365702,That's My Boy,Andy Samberg
119937,WarGames,Dabney Coleman
119935,WarGames,Matthew Broderick
361879,The Five-Year Engagement,Jason Segel
361880,The Five-Year Engagement,Chris Pratt
395375,Drive Angry,Billy Burke
395373,Drive Angry,Nicolas Cage
395374,Drive Angry,William Fichtner
560155,Nightmare Alley,Bradley Cooper
560156,Nightmare Alley,Willem Dafoe
438331,Self/less,Matthew Goode
438330,Self/less,Ryan Reynolds
438332,Self/less,Ben Kingsley
405065,Lockout,Guy Pearce
405066,Lockout,Peter Stormare
358856,Demolition,Judah Lewis
358855,Demolition,Chris Cooper
358854,Demolition,Jake Gyllenhaal
185179,Runaway Bride,Hector Elizondo
185178,Runaway Bride,Richard Gere
165883,The Cider House Rules,Tobey Maguire
165884,The Cider House Rules,Michael Caine
165885,The Cider House Rules,Delroy Lindo
150053,Clear and Present Danger,Harrison Ford
150055,Clear and Present Danger,Joaquim de Almeida
150054,Clear and Present Danger,Willem Dafoe
449882,Jobs,Lukas Haas
449881,Jobs,Josh Gad
449879,Jobs,Ashton Kutcher
449880,Jobs,Dermot Mulroney
455916,Bone Tomahawk,Matthew Fox
455914,Bone Tomahawk,Kurt Russell
455917,Bone Tomahawk,Richard Jenkins
455915,Bone Tomahawk,Patrick Wilson
304067,"Good Night, and Good Luck.",David Strathairn
304068,"Good Night, and Good Luck.",George Clooney
304069,"Good Night, and Good Luck.",Jeff Daniels
156691,Broken Arrow,Delroy Lindo
156690,Broken Arrow,Christian Slater
156689,Broken Arrow,John Travolta
265050,Sahara,Matthew McConaughey
265051,Sahara,Steve Zahn
392984,Saw: The Final Chapter,Tobin Bell
392986,Saw: The Final Chapter,Cary Elwes
392985,Saw: The Final Chapter,Costas Mandylor
341726,Year One,Michael Cera
341725,Year One,Jack Black
341727,Year One,Oliver Platt
357821,The Rite,Anthony Hopkins
357822,The Rite,Ciaran Hinds
275356,Waiting...,Ryan Reynolds
275358,Waiting...,Justin Long
573455,The French Dispatch,Adrien Brody
573454,The French Dispatch,Benicio Del Toro
129350,The Living Daylights,Joe Don Baker
129348,The Living Daylights,Timothy Dalton
129349,The Living Daylights,Jeroen Krabbe
157127,DragonHeart,Dennis Quaid
157128,DragonHeart,Sean Connery
157129,DragonHeart,Pete Postlethwaite
173536,Intolerable Cruelty,Geoffrey Rush
173534,Intolerable Cruelty,George Clooney
173535,Intolerable Cruelty,Billy Bob Thornton
160427,Doctor Dolittle,Oliver Platt
160426,Doctor Dolittle,Ossie Davis
160425,Doctor Dolittle,Peter Boyle
160424,Doctor Dolittle,Eddie Murphy
262472,Runaway Jury,Dustin Hoffman
262471,Runaway Jury,Gene Hackman
262470,Runaway Jury,John Cusack
503584,Overlord,Wyatt Russell
503585,Overlord,Pilou Asbk
192069,The Hurricane,Denzel Washington
192071,The Hurricane,Liev Schreiber
124946,A View to a Kill,Christopher Walken
124945,A View to a Kill,Roger Moore
167467,Election,Chris Klein
167466,Election,Matthew Broderick
299580,Land of the Dead,John Leguizamo
299582,Land of the Dead,Dennis Hopper
324212,Funny Games,Tim Roth
324213,Funny Games,Michael Pitt
324214,Funny Games,Brady Corbet
318524,Reign Over Me,Don Cheadle
318523,Reign Over Me,Adam Sandler
329372,Eat Pray Love,Javier Bardem
329373,Eat Pray Love,Richard Jenkins
153755,Dead Man,Johnny Depp
153757,Dead Man,Crispin Glover
153758,Dead Man,Lance Henriksen
282172,Babylon A.D.,Vin Diesel
282173,Babylon A.D.,Gerard Depardieu
341724,I Love You Phillip Morris,Rodrigo Santoro
341723,I Love You Phillip Morris,Ewan McGregor
341722,I Love You Phillip Morris,Jim Carrey
507558,A Cure for Wellness,Dane DeHaan
507559,A Cure for Wellness,Jason Isaacs
333178,The International,Armin Mueller-Stahl
333177,The International,Clive Owen
333179,The International,Ulrich Thomsen
120324,Blood Simple,John Getz
120326,Blood Simple,M. Emmet Walsh
120325,Blood Simple,Dan Hedaya
282361,Revolver,Ray Liotta
282360,Revolver,Jason Statham
282362,Revolver,Andre 3000
294670,A Good Year,Albert Finney
294669,A Good Year,Russell Crowe
386003,The Best Exotic Marigold Hotel,Tom Wilkinson
386002,The Best Exotic Marigold Hotel,Bill Nighy
298679,The Spiderwick Chronicles,Freddie Highmore
298680,The Spiderwick Chronicles,David Strathairn
184328,She's All That,Freddie Prinze Jr.
184330,She's All That,Paul Walker
184329,She's All That,Matthew Lillard
122975,Clue,Christopher Lloyd
122974,Clue,Tim Curry
76734,My Fair Lady,Stanley Holloway
76733,My Fair Lady,Rex Harrison
364984,Edge of Darkness,Ray Winstone
364983,Edge of Darkness,Mel Gibson
364985,Edge of Darkness,Danny Huston
153761,Dead Man Walking,Raymond J. Barry
153760,Dead Man Walking,Robert Prosky
153759,Dead Man Walking,Sean Penn
332997,Bedtime Stories,Adam Sandler
332998,Bedtime Stories,Guy Pearce
158602,The People vs. Larry Flynt,Woody Harrelson
158603,The People vs. Larry Flynt,Edward Norton
136753,Uncle Buck,Macaulay Culkin
136752,Uncle Buck,John Candy
536597,Angel Has Fallen,Danny Huston
536595,Angel Has Fallen,Gerard Butler
470317,Hardcore Henry,Tim Roth
470316,Hardcore Henry,Sharlto Copley
316163,Season of the Witch,Stephen Campbell Moore
316161,Season of the Witch,Nicolas Cage
316162,Season of the Witch,Ron Perlman
68904,The Magnificent Seven,Steve McQueen
68903,The Magnificent Seven,Yul Brynner
68905,The Magnificent Seven,Charles Bronson
68906,The Magnificent Seven,Eli Wallach
428611,Gangs of Wasseypur,Manoj Bajpayee
428612,Gangs of Wasseypur,Nawazuddin Siddiqui
231305,The Experiment,Moritz Bleibtreu
160729,Grosse Pointe Blank,John Cusack
160730,Grosse Pointe Blank,Dan Aykroyd
477426,Concussion,Alec Baldwin
477425,Concussion,Will Smith
477427,Concussion,Albert Brooks
477428,Concussion,David Morse
293097,The Pacifier,Max Thieriot
293096,The Pacifier,Vin Diesel
125049,Witness,Lukas Haas
125048,Witness,Harrison Ford
309305,42,Chadwick Boseman
309307,42,Harrison Ford
352638,House of Gucci,Jeremy Irons
352636,House of Gucci,Adam Driver
352637,House of Gucci,Al Pacino
144755,Malcolm X,Spike Lee
144753,Malcolm X,Denzel Washington
144754,Malcolm X,Delroy Lindo
159019,Sling Blade,Billy Bob Thornton
159021,Sling Blade,J.T. Walsh
159022,Sling Blade,John Ritter
159020,Sling Blade,Dwight Yoakam
160274,Cop Land,Robert De Niro
160273,Cop Land,Ray Liotta
160272,Cop Land,Harvey Keitel
160271,Cop Land,Sylvester Stallone
307478,The Painted Veil,Edward Norton
307479,The Painted Veil,Liev Schreiber
180812,The Thomas Crown Affair,Pierce Brosnan
180813,The Thomas Crown Affair,Denis Leary
180814,The Thomas Crown Affair,Ben Gazzara
139650,Teenage Mutant Ninja Turtles,Elias Koteas
335530,The Little Things,Rami Malek
335532,The Little Things,Chris Bauer
335529,The Little Things,Denzel Washington
335531,The Little Things,Jared Leto
250667,Dreamcatcher,Morgan Freeman
250668,Dreamcatcher,Thomas Jane
250669,Dreamcatcher,Jason Lee
250670,Dreamcatcher,Damian Lewis
483034,Sing Street,Jack Reynor
483033,Sing Street,Aidan Gillen
347121,Eddie the Eagle,Taron Egerton
347122,Eddie the Eagle,Hugh Jackman
155371,The Quick and the Dead,Gene Hackman
155372,The Quick and the Dead,Russell Crowe
155373,The Quick and the Dead,Leonardo DiCaprio
334232,Nick and Norah's Infinite Playlist,Michael Cera
334234,Nick and Norah's Infinite Playlist,Rafi Gavron
296206,The Guardian,Kevin Costner
296207,The Guardian,Ashton Kutcher
365487,It's Complicated,Steve Martin
362700,The Muppets,Chris Cooper
362699,The Muppets,Jason Segel
365489,It's Complicated,John Krasinski
365488,It's Complicated,Alec Baldwin
121869,Romancing the Stone,Michael Douglas
121870,Romancing the Stone,Danny DeVito
281190,The Box,James Rebhorn
281189,The Box,Frank Langella
281188,The Box,James Marsden
241382,The One,Jet Li
241384,The One,Jason Statham
241383,The One,Delroy Lindo
398913,Beginners,Christopher Plummer
398912,Beginners,Ewan McGregor
492244,Teenage Mutant Ninja Turtles: Out of the Shadows,Will Arnett
492245,Teenage Mutant Ninja Turtles: Out of the Shadows,Tyler Perry
353274,Big Eyes,Danny Huston
353273,Big Eyes,Christoph Waltz
139915,Wild at Heart,Nicolas Cage
139916,Wild at Heart,Willem Dafoe
506799,It Comes at Night,Joel Edgerton
506800,It Comes at Night,Christopher Abbott
162922,Out of Sight,George Clooney
162923,Out of Sight,Ving Rhames
162924,Out of Sight,Steve Zahn
327457,The Last House on the Left,Garret Dillahunt
